id,type,primary_title,original_title,primary_image,rating,start_year
tt1528854,movie,Daddy's Home,Daddy's Home,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ0OTE1MTk4N15BMl5BanBnXkFtZTgwMDM5OTk5NjE@._V1_.jpg', 'width': 1312, 'height': 2048}","{'aggregate_rating': 6.2, 'votes_count': 135216}",2015
tt0454848,movie,Inside Man,Inside Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWFmMDZkYjktMjYyOS00MTM2LTg2MmQtOTUwMzJjMDlhZDY1XkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 7.6, 'votes_count': 415139}",2006
tt0112715,movie,Congo,Congo,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTc0MmM1MmMtYTI0Yi00YzJlLTg4MjctNjBlOGQ4NGJjZTNmXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 858}","{'aggregate_rating': 5.3, 'votes_count': 50828}",1995
tt0448011,movie,Knowing,Knowing,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMyMjgyMDIyM15BMl5BanBnXkFtZTcwNjg3MjAyMg@@._V1_.jpg', 'width': 510, 'height': 755}","{'aggregate_rating': 6.2, 'votes_count': 256992}",2009
tt0377109,movie,The Ring Two,The Ring Two,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY2ODc2NTQ2OF5BMl5BanBnXkFtZTYwNzA4OTU3._V1_.jpg', 'width': 485, 'height': 719}","{'aggregate_rating': 5.4, 'votes_count': 103945}",2005
tt5779228,movie,The Garfield Movie,The Garfield Movie,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjY2NDZhN2EtZmYwNS00NDU2LThiODAtNmY4OWY2ODNmZWRmXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 5.7, 'votes_count': 24960}",2024
tt1210166,movie,Moneyball,Moneyball,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 7.6, 'votes_count': 489941}",2011
tt2024469,movie,Non-Stop,Non-Stop,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_.jpg', 'width': 1293, 'height': 2048}","{'aggregate_rating': 6.9, 'votes_count': 282807}",2014
tt0434409,movie,V for Vendetta,V for Vendetta,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 8.1, 'votes_count': 1219335}",2005
tt0449545,tvSeries,Curious George,Curious George,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTJjNDNlMmUtNzkxNi00ZDMwLThlMjItNDIyZGY5Y2U4MTk3XkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}","{'aggregate_rating': 7.2, 'votes_count': 4217}",2006,2022
tt0260866,movie,Don't Say a Word,Don't Say a Word,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGY3OWJmZmQtYWFjZi00MzFhLTg4Y2YtOWI5YTkxZGRmOWNkXkEyXkFqcGc@._V1_.jpg', 'width': 2013, 'height': 2973}","{'aggregate_rating': 6.3, 'votes_count': 59202}",2001
tt0250797,movie,Unfaithful,Unfaithful,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDFlOTJhODItOTgzYi00MmRjLTkzMTktODVhYTc4NGUzNDEyXkEyXkFqcGc@._V1_.jpg', 'width': 2005, 'height': 2970}","{'aggregate_rating': 6.7, 'votes_count': 103764}",2002
tt0365737,movie,Syriana,Syriana,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWQ0YmNiYjUtODg0NS00YjNkLWJhOTktOGMxNTdmYTM0ZmMzXkEyXkFqcGc@._V1_.jpg', 'width': 1530, 'height': 2265}","{'aggregate_rating': 6.9, 'votes_count': 136792}",2005
tt2262227,movie,The Book of Life,The Book of Life,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTM5MzE5MDA1Nl5BMl5BanBnXkFtZTgwOTA0MDA5MTE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 7.2, 'votes_count': 81582}",2014
tt0118548,movie,Absolute Power,Absolute Power,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTZkNzU2YmItNmVmMC00OTM2LTg2YTEtOTk0MWRlNWY3NDIxXkEyXkFqcGc@._V1_.jpg', 'width': 1020, 'height': 1500}","{'aggregate_rating': 6.7, 'votes_count': 63161}",1997
tt10919420,tvSeries,Squid Game,Ojing-eo geim,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTU3ZDVhNmMtMDVlNC00MDc0LTgwNDMtYWE5MTI2ZGI4YWIwXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 8, 'votes_count': 687625}",2021,2025
tt0191397,movie,The Replacements,The Replacements,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmE2ZWY5ZTUtMDAzOC00OWE3LWFlYmQtYmY2OGNiMTQyNjY1XkEyXkFqcGc@._V1_.jpg', 'width': 1366, 'height': 2048}","{'aggregate_rating': 6.6, 'votes_count': 72427}",2000
tt4669264,movie,Beirut,Beirut,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTk1ZDRjNzctZjYzYy00NmIyLWFkNGYtYWQwODg4YzQwZjZiXkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}","{'aggregate_rating': 6.5, 'votes_count': 26064}",2018
tt0109254,movie,Beverly Hills Cop III,Beverly Hills Cop III,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGY2ZWQ2MDUtMzcyYS00ZDJmLThiNTUtOGM5MzM0NWMyNDY0XkEyXkFqcGc@._V1_.jpg', 'width': 1526, 'height': 2265}","{'aggregate_rating': 5.5, 'votes_count': 97901}",1994
tt1872194,movie,The Judge,The Judge,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcyNzIxOTIwMV5BMl5BanBnXkFtZTgwMzE0NjQwMjE@._V1_.jpg', 'width': 1328, 'height': 2048}","{'aggregate_rating': 7.4, 'votes_count': 214420}",2014
tt0318627,movie,Resident Evil: Apocalypse,Resident Evil: Apocalypse,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc1NTUxMzk0Nl5BMl5BanBnXkFtZTcwNDQ1MDIzMw@@._V1_.jpg', 'width': 1378, 'height': 2048}","{'aggregate_rating': 6.1, 'votes_count': 216676}",2004
tt0313443,movie,Out of Time,Out of Time,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAxMTMzNTI5Ml5BMl5BanBnXkFtZTcwNDAwMTQ2NA@@._V1_.jpg', 'width': 682, 'height': 1023}","{'aggregate_rating': 6.5, 'votes_count': 69042}",2003
tt0424774,movie,The Adventures of Sharkboy and Lavagirl 3-D,The Adventures of Sharkboy and Lavagirl in 3-D,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmI2YWNjNGMtZDgxMi00NmNhLThlYmEtYWQ5ZTNiMmFmZjQ3XkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1481}","{'aggregate_rating': 3.8, 'votes_count': 44917}",2005
tt0350028,movie,Raising Helen,Raising Helen,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5NjEwMTQ0NV5BMl5BanBnXkFtZTYwOTM2MjY2._V1_.jpg', 'width': 485, 'height': 718}","{'aggregate_rating': 6, 'votes_count': 38940}",2004
tt0126916,movie,For Love of the Game,For Love of the Game,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjA5ZDZkMTctYmVhOC00ZDQzLWE3MTctNWIyZmRhOGZhMDM4XkEyXkFqcGc@._V1_.jpg', 'width': 1523, 'height': 2265}","{'aggregate_rating': 6.6, 'votes_count': 39188}",1999
tt1392197,movie,Marmaduke,Marmaduke,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjQxMWZlZDctZDUwYi00ODFkLWIwMTItNmE1NDFmNDk3NjdkXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 4.3, 'votes_count': 18260}",2010
tt0264935,movie,Murder by Numbers,Murder by Numbers,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjc4MjlkNWUtY2VjZC00N2IzLWIzZDMtZTQ3YjkyMzRmZGJmXkEyXkFqcGc@._V1_.jpg', 'width': 1526, 'height': 2265}","{'aggregate_rating': 6.2, 'votes_count': 64736}",2002
tt0367959,movie,Hannibal Rising,Hannibal Rising,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTIzMTA0NTM4NF5BMl5BanBnXkFtZTcwNjY3ODM0MQ@@._V1_.jpg', 'width': 450, 'height': 666}","{'aggregate_rating': 6.1, 'votes_count': 119491}",2007
tt0468492,movie,The Host,Goemool,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU4OTEzMzg4OF5BMl5BanBnXkFtZTcwMzUyNzYzMQ@@._V1_.jpg', 'width': 450, 'height': 642}","{'aggregate_rating': 7.1, 'votes_count': 139185}",2006
tt0309377,movie,Blood Work,Blood Work,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1_.jpg', 'width': 485, 'height': 717}","{'aggregate_rating': 6.4, 'votes_count': 49669}",2002
tt0116225,movie,Escape from L.A.,Escape from L.A.,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzM0NjI1MjItYzYwNS00YTQzLThlOGMtMmFkZTIyN2MxNGUyXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 871}","{'aggregate_rating': 5.7, 'votes_count': 83642}",1996
tt0362270,movie,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYzODYzNzg2MF5BMl5BanBnXkFtZTcwMTkzOTQzMw@@._V1_.jpg', 'width': 1401, 'height': 2048}","{'aggregate_rating': 7.2, 'votes_count': 217097}",2004
tt0289992,movie,The Life of David Gale,The Life of David Gale,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTAxMzU0NTgxNzZeQTJeQWpwZ15BbWU2MDQzNDkxNw@@._V1_.jpg', 'width': 485, 'height': 719}","{'aggregate_rating': 7.5, 'votes_count': 129852}",2003
tt2199571,movie,Run All Night,Run All Night,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU2ODI3ODEyOV5BMl5BanBnXkFtZTgwMTM3NTQzNDE@._V1_.jpg', 'width': 1000, 'height': 1482}","{'aggregate_rating': 6.6, 'votes_count': 118337}",2015
tt0378109,movie,Into the Blue,Into the Blue,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWViZjU1NWYtZGJhZi00YWNmLTg5MzgtZTk1NzA2NDgxYzcyXkEyXkFqcGc@._V1_.jpg', 'width': 2019, 'height': 3000}","{'aggregate_rating': 5.9, 'votes_count': 81996}",2005
tt1240982,movie,Your Highness,Your Highness,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY2MDgwODIyMV5BMl5BanBnXkFtZTcwODc1NDQ0NA@@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 5.5, 'votes_count': 106508}",2011
tt0119592,movie,Mad City,Mad City,"{'url': 'https://m.media-amazon.com/images/M/MV5BODAyZWFhOTgtMjNmMS00N2ZiLTk4NTItZTE0YTFiZmVhYjRhXkEyXkFqcGc@._V1_.jpg', 'width': 964, 'height': 1433}","{'aggregate_rating': 6.3, 'votes_count': 21618}",1997
tt0114345,movie,The Scarlet Letter,The Scarlet Letter,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2EzYjU0YzAtMTk4NS00MDA2LTk3NTAtNmVkZTY2ZmM2ODVlXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 866}","{'aggregate_rating': 5.3, 'votes_count': 17002}",1995
tt0421054,movie,Domino,Domino,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkwOTA5Njc4Ml5BMl5BanBnXkFtZTcwNzg0MzEzMQ@@._V1_.jpg', 'width': 300, 'height': 444}","{'aggregate_rating': 5.9, 'votes_count': 70651}",2005
tt1034032,movie,Gamer,Gamer,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_.jpg', 'width': 1352, 'height': 2001}","{'aggregate_rating': 5.7, 'votes_count': 142185}",2009
tt0266452,movie,Death to Smoochy,Death to Smoochy,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjRjMWNmYjYtODdhNy00NzA5LTgyYmEtNGE4NTVlOGY2YzUwXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 6.3, 'votes_count': 43781}",2002
tt0315824,movie,The Big Bounce,The Big Bounce,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU5NDM5ODEyM15BMl5BanBnXkFtZTYwMTcyMTY3._V1_.jpg', 'width': 373, 'height': 550}","{'aggregate_rating': 4.9, 'votes_count': 19117}",2004
tt1502404,movie,Drive Angry,Drive Angry,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIwNTM4Njg2NF5BMl5BanBnXkFtZTcwNDQwMTAwNA@@._V1_.jpg', 'width': 1350, 'height': 2000}","{'aggregate_rating': 5.4, 'votes_count': 105470}",2011
tt2661044,tvSeries,The 100,The 100,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDdmZGYwOWEtN2FkZC00Y2ExLWJkY2UtNzFlODVlNzc3MGIzXkEyXkFqcGc@._V1_.jpg', 'width': 740, 'height': 1037}","{'aggregate_rating': 7.5, 'votes_count': 293184}",2014,2020
tt1131729,movie,The Boat That Rocked,Pirate Radio,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMzMjYzMTMyM15BMl5BanBnXkFtZTcwOTk5NDA5Mg@@._V1_.jpg', 'width': 1380, 'height': 2048}","{'aggregate_rating': 7.3, 'votes_count': 118638}",2009
tt0097576,movie,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGIxNzQ0YzYtMjNmYi00YjBlLWFjNzEtNGE3ZGFmYTczM2MwXkEyXkFqcGc@._V1_.jpg', 'width': 1009, 'height': 1500}","{'aggregate_rating': 8.2, 'votes_count': 842463}",1989
tt1823672,movie,Chappie,Chappie,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUyNTI4NTIwNl5BMl5BanBnXkFtZTgwMjQ4MTI0NDE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.8, 'votes_count': 278670}",2015
tt0258000,movie,Panic Room,Panic Room,"{'url': 'https://m.media-amazon.com/images/M/MV5BODU0ZGM0MjctM2YxYy00OWY1LTk2N2YtNWE4ZWQ2ODQwMTI5XkEyXkFqcGc@._V1_.jpg', 'width': 2100, 'height': 3125}","{'aggregate_rating': 6.8, 'votes_count': 307931}",2002
tt0120188,movie,Three Kings,Three Kings,"{'url': 'https://m.media-amazon.com/images/M/MV5BODdlODNiYWUtNDU4Mi00OWY0LTk2MmMtZWMwNzA4Yzc1NTAyXkEyXkFqcGc@._V1_.jpg', 'width': 1307, 'height': 1946}","{'aggregate_rating': 7.1, 'votes_count': 184803}",1999
tt0250687,movie,Rat Race,Rat Race,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGY0NDk4ZjEtZmZiYS00ZTE5LTlmMDktNGI3NTYzYjdlYTE5XkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 868}","{'aggregate_rating': 6.5, 'votes_count': 127438}",2001
tt7737528,movie,Kate,Kate,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTliYmJjYzQtOTU1Mi00NDE1LTgxZTEtYmQwOTk1NTZlOTBjXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}","{'aggregate_rating': 6.3, 'votes_count': 74543}",2021
tt0087089,movie,The Cotton Club,The Cotton Club,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWNiNDcyOTktZTFmMi00N2IyLWJhMTctMWRkYjY0M2VhNjAxXkEyXkFqcGc@._V1_.jpg', 'width': 1280, 'height': 1920}","{'aggregate_rating': 6.6, 'votes_count': 20560}",1984
tt2446042,movie,Taken 3,Taken 3,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6, 'votes_count': 210948}",2014
tt0115798,movie,The Cable Guy,The Cable Guy,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjZiODE3ZTUtYTA0Yi00YjVmLTlhYTEtMzc3MDU1YmZjMWYxXkEyXkFqcGc@._V1_.jpg', 'width': 1980, 'height': 2925}","{'aggregate_rating': 6.1, 'votes_count': 185197}",1996
tt0099422,movie,Dick Tracy,Dick Tracy,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDRmNmU2OGUtOWVjNC00NTI5LTg4ODQtNmY0NTNkY2ZhM2RkXkEyXkFqcGc@._V1_.jpg', 'width': 907, 'height': 1344}","{'aggregate_rating': 6.2, 'votes_count': 68370}",1990
tt0200027,movie,Riding in Cars with Boys,Riding in Cars with Boys,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmQ3MjM3OTAtNDUwYy00NWM3LTljM2ItN2JhZTRlMDM3ZTcxXkEyXkFqcGc@._V1_.jpg', 'width': 507, 'height': 755}","{'aggregate_rating': 6.5, 'votes_count': 31295}",2001
tt0069293,movie,Solaris,Solyaris,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTYyMjU4MjItYzZkNy00NmIyLTg1ZGEtYTY5ZTEyM2U2NDM2XkEyXkFqcGc@._V1_.jpg', 'width': 1770, 'height': 2500}","{'aggregate_rating': 7.9, 'votes_count': 102399}",1972
tt0117002,movie,Mary Reilly,Mary Reilly,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmNhMzlkYTUtZWUyYS00MGZlLTkwMmMtYTA3MWNkMTA3MjdlXkEyXkFqcGc@._V1_.jpg', 'width': 520, 'height': 778}","{'aggregate_rating': 5.8, 'votes_count': 16334}",1996
tt32146518,tvSeries,America's Sweethearts: Dallas Cowboys Cheerleaders,America's Sweethearts: Dallas Cowboys Cheerleaders,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjhkZWJjY2ItN2MwOS00ODk2LTg1ZDUtOGIzZDBjYjQwZDIwXkEyXkFqcGc@._V1_.jpg', 'width': 450, 'height': 630}","{'aggregate_rating': 7, 'votes_count': 2854}",2024
tt0117731,movie,Star Trek: First Contact,Star Trek: First Contact,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjc0OWE1NDMtNjRmMi00ZDc2LWI2ZmQtNzEwNWU4Nzg4NDA5XkEyXkFqcGc@._V1_.jpg', 'width': 1974, 'height': 2915}","{'aggregate_rating': 7.6, 'votes_count': 135444}",1996
tt0115956,movie,Courage Under Fire,Courage Under Fire,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTU2MGZmZjAtOWVjNy00NTlkLTg0ZTUtN2Q3NmUxNTNhNGVhXkEyXkFqcGc@._V1_.jpg', 'width': 700, 'height': 1045}","{'aggregate_rating': 6.6, 'votes_count': 62012}",1996
tt1355631,movie,The Infiltrator,The Infiltrator,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTEwNzM2NjY2MTNeQTJeQWpwZ15BbWU4MDQ3MDI3Njgx._V1_.jpg', 'width': 1398, 'height': 2048}","{'aggregate_rating': 7, 'votes_count': 83158}",2016
tt0109813,movie,The Flintstones,The Flintstones,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmQwYjljNjUtYjA0NC00MTEyLWE0YmItNGViNGU5ZDEzMWRiXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 5, 'votes_count': 89821}",1994
tt0306047,movie,Scary Movie 3,Scary Movie 3,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDE2NTIyMjg2OF5BMl5BanBnXkFtZTYwNDEyMTg3._V1_.jpg', 'width': 432, 'height': 647}","{'aggregate_rating': 5.6, 'votes_count': 165289}",2003
tt0373051,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTMyMGQ4MWYtZmMyYi00M2JhLWFhZmQtNWM5MTVjYjk1MTYxXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1185}","{'aggregate_rating': 5.8, 'votes_count': 136754}",2008
tt0107798,movie,The Pelican Brief,The Pelican Brief,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjA2NmE4MjEtOTkxYy00YjhkLWI2YjgtODFmMGY0Zjc3YTdhXkEyXkFqcGc@._V1_.jpg', 'width': 1508, 'height': 2260}","{'aggregate_rating': 6.6, 'votes_count': 100733}",1993
tt0825232,movie,The Bucket List,The Bucket List,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY2NTUyMjIyNF5BMl5BanBnXkFtZTYwNzYwMDM4._V1_.jpg', 'width': 450, 'height': 665}","{'aggregate_rating': 7.3, 'votes_count': 266862}",2007
tt0369735,movie,Monster-in-Law,Monster-in-Law,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzFiNjJlZjUtZWRmNi00YjI2LTg1ZmEtODQ0ZjMxMDFiOWNkXkEyXkFqcGc@._V1_.jpg', 'width': 700, 'height': 1037}","{'aggregate_rating': 5.6, 'votes_count': 67628}",2005
tt0139654,movie,Training Day,Training Day,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjRlNjUwOGYtNGQxZS00ZjhkLTg0NDgtYjcwNzZlNDU2YjBlXkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1440}","{'aggregate_rating': 7.8, 'votes_count': 498631}",2001
tt0257106,movie,Scary Movie 2,Scary Movie 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjZlOTgzNmUtNjZlYS00NWFjLTg4ZDktMWY4NDIxMjVjZjdhXkEyXkFqcGc@._V1_.jpg', 'width': 420, 'height': 658}","{'aggregate_rating': 5.4, 'votes_count': 184132}",2001
tt1856101,movie,Blade Runner 2049,Blade Runner 2049,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 8, 'votes_count': 719017}",2017
tt0264472,movie,Changing Lanes,Changing Lanes,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzhlN2ZhYmEtMmNmMi00ODg2LTlmZGMtNmYxMTg4NjA3YmNhXkEyXkFqcGc@._V1_.jpg', 'width': 1010, 'height': 1500}","{'aggregate_rating': 6.5, 'votes_count': 76778}",2002
tt0200550,movie,Coyote Ugly,Coyote Ugly,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmM2NDA1ZDQtYTRjNi00NGIwLWJhZmMtM2Q3YjFmZGFjNjZhXkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1440}","{'aggregate_rating': 5.8, 'votes_count': 125418}",2000
tt0120623,movie,A Bug's Life,A Bug's Life,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGI3Mjc1ZjUtYTJhYS00NjBiLTgyYjctODU5NTNlMWJiYjYzXkEyXkFqcGc@._V1_.jpg', 'width': 517, 'height': 800}","{'aggregate_rating': 7.2, 'votes_count': 328606}",1998
tt0111255,movie,The Specialist,The Specialist,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTI4MTYxYzItNmMyOC00MzBmLTg4MmUtNjM1OTlhM2IzMTc1XkEyXkFqcGc@._V1_.jpg', 'width': 1510, 'height': 2265}","{'aggregate_rating': 5.6, 'votes_count': 71935}",1994
tt0443295,movie,"Yours, Mine & Ours","Yours, Mine & Ours","{'url': 'https://m.media-amazon.com/images/M/MV5BY2U1MGNhNDQtZTk0My00ZmQyLTg3NWUtZGJhZjRkMTZkZTE4XkEyXkFqcGc@._V1_.jpg', 'width': 1029, 'height': 1500}","{'aggregate_rating': 5.5, 'votes_count': 31372}",2005
tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg4OWYwZjgtZDU0ZS00NjU4LTkxNjItYmYyYmUwNDU5YmM3XkEyXkFqcGc@._V1_.jpg', 'width': 1010, 'height': 1490}","{'aggregate_rating': 6.7, 'votes_count': 213431}",2005
tt0432021,movie,Resident Evil: Extinction,Resident Evil: Extinction,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzk4YjU4ZTItNTYwNi00ZjZkLTlhMzEtODkyMWEwN2JkN2Q4XkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 856}","{'aggregate_rating': 6.2, 'votes_count': 211492}",2007
tt0408985,movie,Last Holiday,Last Holiday,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDFiYmFjMDEtZWVkZS00YjVjLWIwN2UtNGM3M2U4M2Y3YWM1XkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2100}","{'aggregate_rating': 6.6, 'votes_count': 40620}",2006
tt0113419,movie,The Indian in the Cupboard,The Indian in the Cupboard,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmIzNTIzYTEtYWM5Zi00NmRiLTk4NzYtYTRiZmI0OWZkYjBhXkEyXkFqcGc@._V1_.jpg', 'width': 500, 'height': 741}","{'aggregate_rating': 6, 'votes_count': 32285}",1995
tt0337921,movie,Cellular,Cellular,"{'url': 'https://m.media-amazon.com/images/M/MV5BMWRkOWZiZGMtMmRhNC00Njc1LWJkNDktNDNhMDY3N2NkYjFlXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 6.5, 'votes_count': 108628}",2004
tt0429589,movie,The Ant Bully,The Ant Bully,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE2OTYwMzQzNl5BMl5BanBnXkFtZTcwNDM1MjMzMQ@@._V1_.jpg', 'width': 550, 'height': 815}","{'aggregate_rating': 5.8, 'votes_count': 43301}",2006
tt0445922,movie,Across the Universe,Across the Universe,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTEyZTAyMjAtYjAwMi00YTkzLWE0MTAtYzZiNjY5YTcyMzlhXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 7.3, 'votes_count': 116369}",2007
tt0450232,movie,16 Blocks,16 Blocks,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ1NDEwMzEwMl5BMl5BanBnXkFtZTcwNzM4MTEzMw@@._V1_.jpg', 'width': 1385, 'height': 2048}","{'aggregate_rating': 6.6, 'votes_count': 136949}",2006
tt0116421,movie,The Glimmer Man,The Glimmer Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTZkODA2ZjAtNDc5YS00N2ExLWEwYjEtNjRiYWM5MTA5N2UyXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1184}","{'aggregate_rating': 5.4, 'votes_count': 22013}",1996
tt0775552,movie,Aliens in the Attic,Aliens in the Attic,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk3NTMzNTIxNV5BMl5BanBnXkFtZTcwOTI4ODU1Mg@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 5.4, 'votes_count': 25333}",2009
